Class,ALT,L8 NDWI med,L8 NIR mean,L8 Temp max,L8 Temp mean,L8 Temp min,TPI,Elevation,Slope
Deep,1.01893,0.234073871,0.491040625,305.53848,273.4790393,150.0014799,-0.9136505,85.222786,1.9793837
Deep,1.01893,0.195379343,0.349920078,304.1951981,284.2414382,241.7855709,-1.1129522,-2.235816,2.1934285
Deep,1.01896,0.215456091,0.407589741,309.4110966,283.9983536,231.8322967,0.8601074,272.18414,0.4102137
Deep,1.01898,0.140768278,0.329123375,306.5228697,280.8583817,244.9233133,-1.0435944,103.10716,0.76862943
Deep,1.01922,0.144212291,0.387277083,302.7049414,275.7582557,162.4875069,3.6533813,235.96692,9.130734
Deep,1.01926,0.20838324,0.465295153,308.443797,272.8830657,207.4959943,-0.96875,132.18784,3.101842
Deep,1.0193,0.246327698,0.53205125,307.4935874,269.0426491,150.0014799,2.7241821,627.10175,5.550003
Deep,1.01931,0.128140936,0.263153281,302.3939016,280.8089984,150.0014799,3.3819733,190.0365,1.3026736
Deep,1.01932,0.260638051,0.340691531,301.8880346,279.7845363,150.0014799,0.35646057,126.801445,0.21576035
Deep,1.01933,0.10369002,0.397778145,304.9539985,280.8916339,231.8152066,-0.56747437,394.42807,0.41509777
Deep,1.01937,0.323123867,0.2715656,305.7572332,285.964163,236.5423282,0.25091553,146.47299,2.323634
Deep,1.01942,0.217596317,0.535174375,306.5228697,272.2440132,194.3195272,-2.234192,731.6356,16.457838
Deep,1.01943,0.284921377,0.341046846,301.1770864,283.0249287,188.7515726,0.15725708,131.13861,0.88338363
Deep,1.01944,0.241518912,0.30710385,307.9618561,286.574348,227.6896564,-0.14151001,155.84238,0.67953455
Deep,1.01946,0.230279987,0.492286196,304.6703029,270.313629,192.1593385,12.551117,388,22.99842
Deep,1.01947,0.196275895,0.379354828,308.6591322,279.5325337,237.6190045,-0.6408081,310.19373,1.6421402
Deep,1.01949,0.192890914,0.3253975,301.095054,285.5032378,248.0132034,0.58096313,140.71178,1.0333605
Deep,1.01952,0.229198327,0.45158051,305.9178802,271.3358884,209.9432966,-1.2618561,146.3951,0.5934926
Deep,1.01955,0.199665591,0.540524583,307.3466125,273.9615453,222.1080298,-0.6203003,313.0656,9.374064
Deep,1.01967,0.168165468,0.391763138,307.6918326,280.8859743,227.3068382,-1.5008698,200.4625,1.1925672
Deep,1.0197,0.187738522,0.328445612,301.782076,280.0892982,150.0014799,-0.07185364,129.03822,0.6807314
Deep,1.01971,0.093073674,0.305857108,302.7938099,283.606185,236.6175247,0.16493225,140.75822,0.14016742
Deep,1.01971,0.180985233,0.362944309,304.9505805,281.8813454,206.3407035,-0.04800415,383.7753,1.443588
Deep,1.01972,0.257073238,0.377116667,304.5370001,287.2387116,212.9033019,-0.37060547,140.83224,0.31395698
Deep,1.01973,0.363906318,0.300606633,300.2302949,282.3101043,184.1816799,7.7617493,143.73102,30.850365
Deep,1.01975,0.166948127,0.371075313,305.1659158,278.0631534,203.339682,-0.83587646,113.43361,0.38411766
Deep,1.01981,0.237078887,0.363642926,307.5824559,280.1078294,220.5254865,0.31015015,129.87273,0.53363615
Deep,1.01987,0.23551257,0.476775982,302.9681289,271.5913157,150.0014799,0.35224915,233.66312,2.162258
Deep,1.01988,0.216169096,0.43322985,302.4451719,274.8837625,201.9895641,-0.56352234,206.06488,0.7648666
Deep,1.01988,0.266046132,0.448272868,304.342173,270.7496713,214.0209945,-2.9767914,133.78288,3.113544
Deep,1.01989,0.203065868,0.479971735,308.4301249,271.7205203,206.6278172,0.052116394,89.55065,1.0251745
Deep,1.02,0.192408617,0.3366075,309.2948839,280.5666616,229.6071657,-1.3136597,307.47934,1.8471171
Deep,1.02003,0.221375431,0.43970885,301.9734851,274.1855977,201.5281314,1.521286,209.28082,0.5725462
Deep,1.02015,0.121877902,0.375611559,308.3446744,277.3407398,200.3078982,-3.0923004,159.72632,3.9969475
Deep,1.02017,0.228210265,0.453557634,305.6068404,274.2821519,150.0014799,0.57632446,121.68071,1.9483037
Deep,1.0202,0.200348556,0.360120625,299.9329272,279.4296235,235.0657436,-5.6743526,14.982525,4.877159
Deep,1.02023,0.150513144,0.298750625,305.5282259,279.3733038,236.0330433,15.603096,138.16458,8.517421
Deep,1.02024,0.149629308,0.400964521,304.171272,270.8403408,182.3940554,-0.83477783,73.418625,1.7816552
Deep,1.02036,0.154286229,0.401071275,315.1978045,284.209633,237.4788657,-0.5674591,174.91576,0.57951725
Deep,1.02045,0.07739078,0.308011625,307.1005151,280.61274,233.1619065,0.35824585,80.267334,0.7722902
Deep,1.02047,0.105428289,0.316848333,311.2807536,281.9898758,210.7055151,-5.1522064,221.37126,1.68635
Deep,1.02047,0.073639456,0.442310933,313.4922125,278.2061045,187.787691,-0.68013,177.22577,0.50447416
Deep,1.02051,0.156334939,0.360154571,305.7606513,279.0331997,233.8044942,-0.33111572,260.0704,1.0805709
Deep,1.02053,0.244719453,0.311318923,303.6551509,282.2624474,165.5637249,-2.078827,136.36888,3.8974977
Deep,1.0207,0.208411867,0.341022308,302.3289592,281.7777721,159.4420511,-1.7886505,136.798,1.7125039
Deep,1.02071,0.258162017,0.495414762,294.2724609,272.5760803,242.8529663,17.40084,108.69544,13.529259
Deep,1.02072,0.145851776,0.328798769,305.7674873,284.5788132,175.5921956,-0.25424194,135.4849,0.19580558
Deep,1.02073,0.087001665,0.334420944,310.9765498,278.465331,202.146793,-0.6394348,234.38855,0.7340431
Deep,1.02085,0.248109262,0.373126667,304.4310415,286.302692,223.5401802,-0.17610168,139.63593,1.6773213
Deep,1.02085,0.245811838,0.500760893,302.7357036,272.6178814,150.0014799,0.3486328,202.07983,4.2087374
Deep,1.02091,0.182451142,0.320469853,301.7649859,280.2892646,165.8029863,-1.2766876,131.62277,3.6467433
Deep,1.02094,0.140753032,0.268618017,308.0131264,284.5993359,218.6797557,-5.8067627,235.07068,1.5433624
Deep,1.02095,0.330463188,0.347503162,303.327021,279.6724126,150.0014799,1.7702789,130.35919,4.733898
Deep,1.02095,0.149464959,0.287136719,309.3769164,283.4623433,220.0298736,0.28770447,177.74864,0.65944767
Deep,1.02097,0.225169422,0.408412538,304.8822201,284.4566059,200.8206012,-2.4120789,135.5879,0.8552036
Deep,1.02099,0.25737342,0.396905242,304.5540902,278.3643389,207.6771493,-1.4349289,120.58069,1.7231221
Deep,1.02102,0.235758111,0.38247585,302.8997685,276.2229427,150.0014799,1.7145233,229.79884,5.454291
Deep,1.02108,0.281099733,0.3327476,306.4613454,282.6364471,150.0014799,-0.5671997,153.4985,0.5912824
Deep,1.0211,0.286500467,0.258870625,302.5818927,281.4363896,242.0624305,0.2768612,19.28699,1.5755416
Deep,1.02125,0.210441549,0.2931825,305.7333071,284.7544325,226.6437423,-0.42773438,167.01486,0.29563564
Deep,1.02127,0.215328427,0.366492579,305.1624978,277.622534,199.2585661,-1.161171,118.44447,0.25115448
Deep,1.0213,0.136701742,0.384998047,309.2743758,274.0411052,218.8848369,-0.3405304,226.70464,0.90847635
Deep,1.0213,0.2630211,0.459483884,303.839724,273.7045065,150.0014799,1.7594452,104.84287,4.271194
Deep,1.02131,0.106110222,0.277283125,310.1288808,284.4528214,226.3053583,-0.16297913,206.08893,0.6854868
Deep,1.02131,0.148050368,0.402403398,305.8837,279.3629624,209.2152583,-1.2298279,153.44925,1.2650716
Deep,1.02141,0.211787323,0.338869138,308.1293391,284.8872746,252.395105,0.25386047,245.0396,0.74887323
Deep,1.02144,0.18836577,0.35283415,309.5751616,285.2906764,221.0689517,-0.36062622,149.94008,0.14985614
Deep,1.02149,0.209792564,0.339400654,306.406657,280.8577989,212.1889357,0.18659973,233.85368,1.6967665
Deep,1.02149,0.121765437,0.3933697,309.4931291,276.2799553,167.7717658,-0.11097717,223.35779,1.6216171
Deep,1.02152,0.101453199,0.311908833,312.2002009,280.5684007,230.1472128,-2.861618,213.82614,1.6077824
Deep,1.02164,0.192690614,0.304960156,309.0863847,281.4067247,214.0449206,-0.21499634,139.31863,11.001818
Deep,1.02173,0.236530282,0.2897992,302.9476208,284.4622167,235.6604791,-2.3997192,146.00175,1.9846832
Deep,1.02178,0.100436494,0.383738443,310.1904052,278.4928644,212.5444098,-0.19226074,279.7195,1.1359867
Deep,1.02182,0.19005459,0.3631725,308.5463376,282.289549,216.6494518,-0.402771,530.29565,0.88206714
Deep,1.02186,0.193965561,0.3156305,304.7728435,282.7036454,229.1799132,-1.3682404,142.71295,1.3221017
Deep,1.02192,0.283806222,0.460586094,302.8382442,267.1564652,184.4687935,-0.024108887,107.092964,0.75641334
Deep,1.02192,0.20998053,0.539790231,300.6579895,273.4116821,239.9104919,2.447235,392.07574,7.3240905
Deep,1.02193,0.248300875,0.421030808,304.5335821,284.5903819,187.3672745,0.94592285,133.93617,3.3748379
Deep,1.02196,-0.079534738,0.352615833,313.741728,281.8481833,211.8334617,1.3083344,220.83575,1.9615393
Deep,1.02202,0.243785628,0.55198625,306.0853632,271.9479661,192.6925497,4.932007,487.4685,5.7606797
Deep,1.02203,0.193575866,0.325426,303.3782913,280.2629057,214.2534198,-0.0594635,236.06679,1.4677705
Deep,1.02205,0.014011593,0.330267287,304.0960755,282.4309194,207.5233384,-0.039031982,378.33575,0.31534082
Deep,1.02209,0.201499235,0.260437892,303.0911776,286.4301397,235.8792324,-0.6457825,141.24193,0.18825091
Deep,1.02214,0.059354651,0.316220533,311.0927625,280.9120381,207.5335925,-1.5299072,251.77478,3.4106157
Deep,1.02215,0.096985502,0.259388333,303.6551509,286.5421606,217.3911622,0.035202026,141.75543,0.07563958
Deep,1.02215,0.080459928,0.350559016,315.7481057,281.9594091,226.5685459,1.4922028,255.12262,3.9284718
Deep,1.02233,0.11651131,0.337626719,306.4305832,278.4265317,194.627149,-0.16871643,206.24057,1.1640965
Deep,1.02234,0.149636018,0.430105074,306.3246246,271.8664591,211.8402977,-0.52347565,96.907326,1.6257029
Deep,1.02236,0.160584686,0.312083971,308.4403789,285.6188626,233.9788132,-0.40795898,166.41779,0.7462286
Deep,1.02236,0.076494049,0.43581875,301.3274793,271.944082,196.5720024,1.3568115,796.398,17.615015
Deep,1.02239,0.258380807,0.334431071,302.5716386,279.7283134,150.0014799,-0.37956238,128.83762,0.19175714
Deep,1.02244,0.168095805,0.499173125,309.4145146,268.7416303,185.6445924,10.7369995,699.72614,24.565987
Deep,1.02245,0.20278153,0.4928075,304.4788938,272.2746755,150.0014799,-1.4281616,273.43103,1.6674105
Deep,1.02246,0.253793436,0.31940735,304.4925658,281.6418717,150.0014799,0.31921387,153.59221,3.3005188
Deep,1.02249,0.070835214,0.339547135,305.723053,277.5642649,188.7652447,0.39909363,197.46643,3.8869305
Deep,1.02259,0.2342068,0.421124322,306.051183,280.4733282,233.5242166,-0.19180298,419.85873,0.16704288
Deep,1.0226,0.248698356,0.24836875,296.0774006,280.026534,244.9677475,-1.1003566,2.3683822,0.8369789
Deep,1.02264,0.235967545,0.355266038,302.7733018,281.8837307,180.0698018,-1.6777802,135.5061,0.7676313
Deep,1.02268,0.225698532,0.289934338,303.8875763,280.2298514,150.0014799,-2.2586517,125.31431,4.810068
Deep,1.02268,0.280619771,0.431220408,304.2088702,273.3126201,209.3895774,-0.36693573,116.12709,1.3895906
Deep,1.02268,0.238502276,0.504862176,299.9637756,274.9192505,245.6803284,-1.6130066,249.69514,5.9329433
Deep,1.02269,0.202816052,0.43340625,304.0208791,266.3994321,150.0014799,-7.6359863,615.7576,29.15264
Deep,1.02284,0.102653511,0.359055,310.2792737,277.0713006,213.59716,-0.6209717,267.31445,3.713096
Deep,1.02287,0.322153196,0.392435867,300.1106642,276.3728641,150.0014799,0.34584045,131.78876,2.3436868
Deep,1.02287,0.229917376,0.574073125,305.8221756,272.0933096,192.7062217,1.1889648,596.62683,6.7229776
Deep,1.02289,0.223050702,0.412520806,306.7279509,284.571794,255.5841177,-0.48059082,540.6211,0.6413359
Deep,1.02298,0.285268434,0.365895948,308.5121574,285.6914522,249.1240599,0.2286377,266.70123,1.817368
Deep,1.02303,0.236852074,0.539341875,305.5965863,270.963421,192.8600326,-2.6610107,521.1096,4.4624557
Deep,1.02304,0.098931408,0.356625357,306.6937707,276.7902684,221.4210078,-1.0115967,274.77673,1.7910507
Deep,1.02308,0.214310735,0.345054853,301.7205516,281.1583465,166.1242802,-0.39305115,131.1131,0.17182632
Deep,1.02309,0.200284095,0.509760759,305.3333988,272.4667561,150.0014799,8.609467,244.94751,1.5106674
Deep,1.02319,0.123052096,0.384195915,306.4169111,278.4642602,227.9323359,-0.23240376,6.0651383,1.3122857
Deep,1.02324,0.23401417,0.368964631,303.6859131,275.6560199,166.0251576,-1.0090332,234.78859,0.71025074
Deep,1.02333,0.159679864,0.315443032,307.9140039,278.5282678,214.3388703,-4.4223633,386.9358,4.0833735
Deep,1.02333,0.208521878,0.447243565,306.745041,276.4112529,224.4254473,-0.38279438,5.031146,0.7157785
Deep,1.02335,0.318316927,0.44313625,301.6419372,273.0649595,192.0431259,-0.02393341,34.981964,1.954586
Deep,1.02337,0.20470028,0.412938615,307.9071678,279.5580574,230.6223176,-0.39465332,215.50108,0.079210475
Deep,1.02342,0.222241898,0.407195833,303.1390299,273.4601033,150.0014799,-1.5935059,230.98029,4.5480275
Deep,1.02343,0.108616047,0.335262254,310.5322072,281.9746501,226.2882682,-0.28155518,274.67148,1.3635447
Deep,1.02347,0.176871642,0.415329355,311.020984,279.5950466,215.8940694,-0.7793579,632.64154,0.4611391
Deep,1.02347,0.247019737,0.492080714,304.1917801,273.2380689,150.0014799,0.004837036,108.409645,1.2959938
Deep,1.0235,0.216228554,0.498022679,304.9608346,272.1015772,150.0014799,0.6674957,126.061745,2.6674078
Deep,1.02351,0.262673713,0.351353431,303.6893311,286.9296397,247.1792065,-1.1079254,140.84177,0.2081895
Deep,1.02353,0.207153776,0.317301939,300.7395799,279.5892209,150.0014799,-0.32632446,129.28601,0.30949986
Deep,1.02361,0.100225186,0.351781639,310.8022308,276.9932501,215.3540223,-0.30336,251.9391,1.9249289
Deep,1.02361,0.038479002,0.329021557,310.0229222,280.1202902,221.8277521,-2.8154297,258.63,2.062679
Deep,1.02364,0.155114748,0.36747735,301.5154704,274.9856195,199.9831863,-0.65208435,166.97604,1.9014642
Deep,1.02369,0.419671417,0.332272041,302.2571808,279.897331,150.0014799,0.19581604,131.62125,4.784508
Deep,1.0237,-0.008448189,0.339277444,313.3213115,279.5643383,221.8756044,6.19458,269.9192,8.930701
Deep,1.02374,0.240445034,0.3245603,303.6004626,283.6134539,231.3366838,-1.6374664,146.97061,0.68098414
Deep,1.02375,0.206994824,0.347641875,308.3344203,280.9233419,227.5666077,-1.617981,309.51053,3.1121614
Deep,1.02377,0.112141249,0.275263594,293.7326389,279.3398907,248.799348,0.13896465,-7.054339,1.7864102
Deep,1.0238,0.211602678,0.387663043,304.6292866,283.7680703,253.5435597,-0.22479248,536.75726,0.61325765
Deep,1.02389,-0.080535474,0.307580441,315.1431162,285.2587641,204.0403761,-3.0376587,179.30447,4.4256644
Deep,1.0239,0.238092426,0.353938431,304.4994019,288.5729701,254.0733528,-0.48356628,141.44324,0.13325441
Deep,1.02399,0.185269633,0.543283125,306.3041164,267.6163249,184.6226044,4.638916,725.62146,2.3958576
Deep,1.02407,0.313340243,0.365005459,300.2747292,281.1256558,173.5277115,0.46658325,134.07469,1.6117657
Deep,1.02408,0.251563483,0.251126716,304.8377859,285.6527077,232.5910971,-0.01828003,144.35461,14.949246
Deep,1.02415,0.185261543,0.327344654,302.0623536,284.3617427,189.7052002,-0.8603058,133.51996,0.39404058
Deep,1.02415,0.224610342,0.37206105,300.8831367,277.3666122,182.8725782,0.23355103,226.10675,2.2740467
Deep,1.02416,0.116500336,0.320157344,310.2485115,286.1512569,203.3738622,-1.6908112,189.07014,0.44751638
Deep,1.02417,0.185458603,0.432141354,301.611175,274.4812109,150.0014799,-0.72953796,242.79082,0.04761214
Deep,1.02419,0.12984949,0.361316823,300.6678015,273.9806134,160.6622842,-0.09169006,180.36282,0.075854026
Deep,1.02425,0.176350957,0.379696563,302.2366726,275.7207416,150.0014799,-1.0325623,241.08963,1.4742801
Deep,1.02428,0.182570973,0.366724681,308.8061071,281.6457202,150.0014799,-4.5803986,138.25583,1.817703
Deep,1.02428,0.156043048,0.311493984,300.9788413,280.561192,150.0014799,-1.6727142,178.18503,0.27815467
Deep,1.02432,0.205894479,0.308164914,307.602964,285.123943,253.5093795,-0.36914062,265.12717,1.7572143
Deep,1.02433,0.192434805,0.37075975,303.7166753,278.7109195,190.5494511,-0.286438,200.41786,0.22665444
Deep,1.02453,0.168911257,0.2741297,306.2938624,282.6582541,150.0014799,-0.048599243,163.91873,0.85327446
Deep,1.02455,0.225094198,0.533844375,295.3016663,273.3589783,238.9255219,1.215683,254.8914,4.625893
Deep,1.02456,0.259535512,0.409768958,301.8367643,276.8355146,150.0014799,-0.36561584,254.54822,1.294143
Deep,1.02464,0.152550099,0.348142872,308.9189017,281.0454577,150.0014799,-1.2221222,171.6105,0.13320348
Deep,1.02466,0.081633804,0.345300078,301.265955,277.2970897,169.5423002,0.050689697,211.84476,6.669356
Deep,1.02469,0.193198432,0.401911667,306.0340929,286.3205071,211.0849153,-1.3010101,138.2369,0.29350787
Deep,1.02477,0.220577577,0.421167304,305.2479483,276.7991646,204.8572828,-1.2414856,154.67781,0.8456744
Deep,1.02478,0.151168589,0.337977193,310.3578882,282.3014008,236.2449605,-0.87768555,447.05865,1.8496002
Deep,1.02479,0.215184496,0.436226741,305.6410206,274.7116628,150.0014799,0.33981323,95.07933,1.9860089
Deep,1.02481,0.134646819,0.401318385,306.1024533,281.1775152,226.4284071,-0.7471161,213.91838,0.2377957
Deep,1.02485,0.212921118,0.4766325,304.868548,271.5674783,185.5454698,-3.2523804,655,13.888534
Deep,1.02491,0.183214952,0.271863873,302.9271127,287.7297915,259.1559486,-0.42297363,142.32169,0.47362134
Deep,1.02491,0.167322782,0.325588191,307.9686922,282.5005161,166.5481147,-1.4987488,137.53404,0.784447
Deep,1.02492,0.234730732,0.54860375,305.3026366,271.1325353,189.2130053,-1.5061035,552.66895,2.943268
Deep,1.02501,0.209741319,0.370412911,308.0643967,275.3124141,150.0014799,0.026977539,23.372082,0.078168795
Deep,1.02504,0.167233653,0.37011735,307.1073511,281.9510657,150.0014799,-0.02949524,164.70966,0.7244595
Deep,1.02507,0.253259713,0.328317598,303.487668,277.2435072,186.9195139,-0.2538147,250.81833,0.44069442
Deep,1.02516,0.147343733,0.31323819,306.4476733,284.4260776,244.8105186,-2.0720825,155.43867,0.7305799
Deep,1.0252,0.112380401,0.298566406,309.479457,285.4283457,200.0344566,-0.14202881,186.14984,0.10824969
Deep,1.02525,0.165769297,0.32665635,303.6175527,275.7687562,150.0014799,1.4852295,222.89067,1.8368709
Deep,1.02527,0.166046778,0.349585993,304.1044006,276.5312195,231.0778503,-0.14686203,43.051685,0.58171123
Deep,1.0253,0.201948511,0.282313966,308.9565,285.5865543,237.5916604,-0.24354553,198.55069,0.9308203
Deep,1.02533,0.133019318,0.310164902,303.0501614,284.1965641,239.2733262,0.07286072,139.94534,0.17085294
Deep,1.02534,0.22440539,0.438998839,303.4808319,274.4606214,150.0014799,0.5610275,74.45358,0.7303913
Deep,1.02539,0.224771597,0.354753692,305.9383883,284.944962,177.8925231,-0.29141235,135.65242,0.45374063
Deep,1.02539,0.166051015,0.430999135,303.4774139,274.2754943,210.6747529,0.35665894,222.53554,3.4793186
Deep,1.0254,0.117410874,0.311493265,305.9042081,282.773839,150.0014799,-0.7964554,125.8756,0.27775234
Deep,1.02541,0.178524774,0.29589595,308.1669373,282.9579461,150.0014799,0.16426086,162.56718,0.010456397
Deep,1.02541,0.22597015,0.484834375,301.7718219,271.7718604,191.1476046,-3.8355408,352,2.5625613
Deep,1.02544,0.137112988,0.381976189,305.5794962,272.5747589,211.7104129,-1.6851959,252.97244,1.0612421
Deep,1.02544,0.189686835,0.512234286,305.7811594,270.7484075,162.8976693,0.94244385,292.89285,0.82321054
Deep,1.02545,0.382386326,0.439283966,309.5033832,286.8034873,251.1817079,-0.4408722,245.89862,0.36439314
Deep,1.0255,0.071305225,0.371919333,311.7080061,277.9827825,219.9683493,-6.035431,219.64372,8.63333
Deep,1.02555,-0.009229916,0.319290615,309.3461542,276.1964593,200.9163058,-2.107544,253.69862,2.444796
Deep,1.02556,0.16099428,0.282402843,305.0975554,287.9120859,242.828067,-0.20664978,140.9643,0.48504552
Deep,1.02557,0.180135946,0.309530431,309.3974245,287.0003181,255.3106761,-0.22109985,198.98735,0.335442
Deep,1.02559,0.274841247,0.371627692,298.1521387,274.8616628,224.8424458,0.1174314,3.3700628,1.5418587
